ReportURL	Roll	MCQ: DSCPPAS232	MCQ: PUYBDF01	MCQ: PUYBDF03	MCQ: PUYBDF04	MCQ: PUYBDF05	MCQ: PUYBDF06	MCQ: PUYBDF08	MCQ: PUYBDF10	MCQ: PUYBDF12	MCQ: PUYBDF14	MCQ: PUYBDF15	MCQ: PUYBDF18	MCQ: PUYBDF19	MCQ: PUYBDF20	MCQ: PUYBDF22	MCQ: PUYBDF24	MCQ: PUYBDF25	MCQ: PUYBDF26	MCQ: PUYBDF28	MCQ: PUYBDF29	MCQ: PUYBDF30	MCQ: PUYBDF32	MCQ: PUYBDF33	MCQ: PUYBDF34	MCQ: PUYBDF35	MCQ: PUYBDF36	MCQ: PUYBDF44	MCQ: PUYBDF46	MCQ: PUYBDF49	Programming: COMBSUM	Programming: CONNECTEDCOM	Programming: HBJRG01	Programming: HYBDD01	Programming: MATHCROSS2	Programming: NCBBR01	Programming: NOKIA	Programming: OBRGO01	Programming: PREP31	Programming: SUBSETTARGET	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	code_COMBSUM	code_CONNECTEDCOM	code_HBJRG01	code_HYBDD01	code_MATHCROSS2	code_NCBBR01	code_NOKIA	code_OBRGO01	code_PREP31	code_SUBSETTARGET	plagScan
https://www.codechef.com/manage/XVTR3/report/6683411	https://www.codechef.com/manage/XVTR3/report/6683411							0/100										100/100		100/100			100/100				100/100							0/500							{'time': '63:29', 'problem': 'HYBDD01 C++', 'verdict': 'RE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270884465'}	{'time': '56:54', 'problem': 'HYBDD01 C++', 'verdict': 'RE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270881778'}	{'time': '56:22', 'problem': 'HYBDD01 C++', 'verdict': 'RE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270881476'}	{'time': '49:07', 'problem': 'HYBDD01 C++', 'verdict': 'RE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270878673'}	{'time': '44:42', 'problem': 'HYBDD01 C++', 'verdict': 'WA', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270876818'}	{'time': '31:16', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270870860'}	{'time': '25:18', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270868663'}																											"class Solution {
public:
 vector<int> findCourseOrder(int totalCourses, vector<vector<int>>& coursePrerequisites)
 {
  vector<int> result(totalCourses);
  int k = 0;
  result.push_back(coursePrerequisites[0][0]);
  for (int i = 0; i < coursePrerequisites.size(); i++) {
   for (int j = 1; j >= 0;j--){
    if (result[k] != coursePrerequisites[i][j]){
     result.push_back(coursePrerequisites[i][j]);
    }


    k++;
   }
  }
  return result;
 }
};

"							
https://www.codechef.com/manage/XVTR3/report/6683439	https://www.codechef.com/manage/XVTR3/report/6683439							0/100										0/100		0/100			0/100				100/100							0/500							{'time': '63:00', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270884362'}	{'time': '62:54', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270884331'}	{'time': '60:54', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883360'}	{'time': '60:32', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883248'}	{'time': '56:48', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270881802'}	{'time': '51:59', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270879740'}	{'time': '51:43', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270879549'}	{'time': '38:21', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270873990'}	{'time': '38:14', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270873918'}																									"class Solution {
public:


 vector<int> findCourseOrder(int totalCourses, vector<vector<int>>& coursePrerequisites) {
  // write your code here
  vector <int> vis[101];
  int T; //entering number of test cases
  cin>>T;
  while(T--){
   int totalCourses; //no. of courses enrolled
   cin>>totalCourses;
   for(int i=0;i<totalCourses;i++){
    int a,b;
    cin>>a>>b;
    coursePrerequisites[a].push_back(b); //showcasing                                            dependency
    if(a==b)
     coursePrerequisites.clear(); //an empty list in case                                 of cyclic
                                         dependency


   void dfs(int node)
   {

    for(int neighbour: coursePrerequisites[node])//visiting                                          every course
     dfs(neighbour);
     if(!vis[neighbour]){
      if (node==1) return 0;
      else
      {
       coursePrerequisites=totalCourses*(totalCourses-1);

      }
      cout<<coursePrerequisites<<endl;
     }
   }

   }


  }

 }

};

"							
https://www.codechef.com/manage/XVTR3/report/6683452	https://www.codechef.com/manage/XVTR3/report/6683452							0/100										0/100		100/100			100/100				100/100							0/500							{'time': '53:56', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270880458'}	{'time': '51:37', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270879486'}	{'time': '50:14', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270879132'}	{'time': '34:27', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270872160'}																														"class Solution {
public:
 vector<int> findCourseOrder(int totalCourses, vector<vector<int>>& coursePrerequisites) {
  // write your code here
  for(int i = 0 ; i<=totalcourses-1;i++){
   int a,b;
   vector<pair<int,vector<int>>> courseprerequsites
   while (a>= 0)
  }
 }
};

int main(){
 int a, b,
}
"							
https://www.codechef.com/manage/XVTR3/report/6683449	https://www.codechef.com/manage/XVTR3/report/6683449							0/100										100/100		100/100			100/100				100/100							0/500							{'time': '61:43', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883661'}	{'time': '61:39', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883555'}	{'time': '61:28', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883480'}	{'time': '52:31', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270879867'}																														"class Solution {
public:
 vector<int> findCourseOrder(int totalCourses, vector<vector<int>>& coursePrerequisites) {
  cout<<""Enter the number of courses"";
  cin>>c;
  int courses[100];
  for(int i=0;i<=c-1;c++){
   if(course[i]>course[j])
  }


 }
};
"							
https://www.codechef.com/manage/XVTR3/report/6683441	https://www.codechef.com/manage/XVTR3/report/6683441							100/100										100/100		100/100			100/100				100/100							0/500							{'time': '61:34', 'problem': 'HYBDD01 C++', 'verdict': 'WA', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270883487'}	{'time': '58:45', 'problem': 'HYBDD01 C++', 'verdict': 'WA', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270882397'}	{'time': '58:23', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882284'}	{'time': '51:53', 'problem': 'HYBDD01 C++', 'verdict': 'WA', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270879518'}	{'time': '47:07', 'problem': 'HYBDD01 C++', 'verdict': 'WA', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270877857'}																													"class Solution {
public:
 vector<int> findCourseOrder(int totalCourses, vector<vector<int>>& coursePrerequisites) {
  queue<int>q;
  vector<bool>visited(totalCourses, false);
  vector<int>indegree(totalCourses,0);
  vector<int>sequence;

  // write your code here
  int n = coursePrerequisites.size();
  for(int i=0; i<n; i++){
   indegree[coursePrerequisites[i][1]]++;
  }

  for(int i=0; i<totalCourses; i++){
   if(indegree[i]==0){
    q.push(i);
   }
  }

  while(!q.empty()){
   int node = q.front();
   q.pop();
   sequence.push_back(node);
   visited[node] = true;
   for(int i=0; i<totalCourses; i++){
    for(int j=0; j<n; j++){
     if(!visited[i] && coursePrerequisites[j][1]==i){
      indegree[i]--;
      if(indegree[i]==0){
       q.push(i);
      }
     }
    }
   }
  }
  return sequence;
 }

};
"							
https://www.codechef.com/manage/XVTR3/report/6683445	https://www.codechef.com/manage/XVTR3/report/6683445							100/100										0/100		100/100			100/100				100/100							0/500							{'time': '60:54', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883275'}	{'time': '60:50', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270883261'}	{'time': '59:57', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270882875'}	{'time': '54:41', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270880721'}	{'time': '53:25', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270880095'}	{'time': '53:01', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270879994'}																												"class Solution {
public:
    vector<int> findCourseOrder(int totalCourses,
        vector<vector<int>>& cp) {"							
https://www.codechef.com/manage/XVTR3/report/6683459	https://www.codechef.com/manage/XVTR3/report/6683459							0/100										100/100		100/100			100/100				0/100							0/500							{'time': '35:22', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270872515'}	{'time': '20:50', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270866894'}																																"class Solution {
public:
    vector<int> findCourseOrder(int totalCourses,
        vector<vector<int>>& coursePrerequisites) {"							
https://www.codechef.com/manage/XVTR3/report/6683434	https://www.codechef.com/manage/XVTR3/report/6683434							0/100										100/100		100/100			0/100				100/100							0/500							{'time': '53:48', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270880243'}	{'time': '53:40', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270880162'}	{'time': '52:13', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270879674'}	{'time': '47:36', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270877948'}	{'time': '38:47', 'problem': 'HYBDD01 C++', 'verdict': 'RE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270874167'}	{'time': '38:35', 'problem': 'HYBDD01 C++', 'verdict': 'RE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270873931'}	{'time': '38:04', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270873785'}	{'time': '22:02', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270867455'}	{'time': '21:41', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270867217'}	{'time': '21:16', 'problem': 'HYBDD01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270867078'}																								"class Solution {
public:
    vector<int> findCourseOrder(int totalCourses,
        vector<vector<int>>& coursePrerequisites)"							
https://www.codechef.com/manage/XVTR3/report/6683455	https://www.codechef.com/manage/XVTR3/report/6683455							0/100										100/100		100/100			0/100				100/100							500/500							{'time': '51:44', 'problem': 'HYBDD01 C++', 'verdict': 'AC', 'score': '500', 'tests': '15/15', 'view': 'https://www.codechef.com/viewsolution/1270879492'}	{'time': '37:42', 'problem': 'HYBDD01 C++', 'verdict': 'AC', 'score': '500', 'tests': '15/15', 'view': 'https://www.codechef.com/viewsolution/1270873697'}	{'time': '37:21', 'problem': 'HYBDD01 C++', 'verdict': 'AC', 'score': '500', 'tests': '15/15', 'view': 'https://www.codechef.com/viewsolution/1270873410'}	{'time': '37:01', 'problem': 'HYBDD01 C++', 'verdict': 'AC', 'score': '500', 'tests': '15/15', 'view': 'https://www.codechef.com/viewsolution/1270873302'}	{'time': '36:49', 'problem': 'HYBDD01 C++', 'verdict': 'AC', 'score': '500', 'tests': '15/15', 'view': 'https://www.codechef.com/viewsolution/1270873256'}	{'time': '32:57', 'problem': 'HYBDD01 C++', 'verdict': 'PAC', 'score': '120', 'tests': '4/15', 'view': 'https://www.codechef.com/viewsolution/1270871594'}	{'time': '28:55', 'problem': 'HYBDD01 C++', 'verdict': 'PAC', 'score': '120', 'tests': '4/15', 'view': 'https://www.codechef.com/viewsolution/1270869995'}																											"class Solution {
public:
    vector<int> findCourseOrder(int totalCourses,
        vector<vector<int>>& coursePrerequisites) {"							
https://www.codechef.com/manage/JD14L/report/6049133	https://www.codechef.com/manage/JD14L/report/6049133			0/100					0/100							100/100						100/100					0/100						0/500								{'time': '58:45', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270794280'}	{'time': '29:57', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270785908'}																															"class Solution {
public:
    int countProvinces(vector<vector<int>>&
        connectionMatrix) {"								
https://www.codechef.com/manage/JD14L/report/6683412	https://www.codechef.com/manage/JD14L/report/6683412			0/100					0/100							100/100						100/100					100/100						0/500								{'time': '58:40', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270793828'}	{'time': '58:28', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270793775'}	{'time': '18:50', 'problem': 'HBJRG01 C++', 'verdict': 'RE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270782848'}																														"class Solution {
private:

"								
https://www.codechef.com/manage/JD14L/report/6683431	https://www.codechef.com/manage/JD14L/report/6683431			100/100					0/100							100/100						100/100					100/100						30/500								{'time': '58:35', 'problem': 'HBJRG01 C++', 'verdict': 'PAC', 'score': '30', 'tests': '1/15', 'view': 'https://www.codechef.com/viewsolution/1270794247'}	{'time': '56:32', 'problem': 'HBJRG01 C++', 'verdict': 'PAC', 'score': '30', 'tests': '1/15', 'view': 'https://www.codechef.com/viewsolution/1270793290'}	{'time': '55:31', 'problem': 'HBJRG01 C++', 'verdict': 'PAC', 'score': '30', 'tests': '1/15', 'view': 'https://www.codechef.com/viewsolution/1270792918'}	{'time': '54:19', 'problem': 'HBJRG01 C++', 'verdict': 'PAC', 'score': '30', 'tests': '1/15', 'view': 'https://www.codechef.com/viewsolution/1270792417'}	{'time': '54:11', 'problem': 'HBJRG01 C++', 'verdict': 'PAC', 'score': '30', 'tests': '1/15', 'view': 'https://www.codechef.com/viewsolution/1270792397'}	{'time': '47:25', 'problem': 'HBJRG01 C++', 'verdict': 'PAC', 'score': '30', 'tests': '1/15', 'view': 'https://www.codechef.com/viewsolution/1270790486'}	{'time': '46:36', 'problem': 'HBJRG01 C++', 'verdict': 'PAC', 'score': '30', 'tests': '1/15', 'view': 'https://www.codechef.com/viewsolution/1270790321'}	{'time': '43:47', 'problem': 'HBJRG01 C++', 'verdict': 'WA', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270789712'}	{'time': '32:27', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270786537'}	{'time': '31:37', 'problem': 'HBJRG01 C++', 'verdict': 'WA', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270786448'}	{'time': '03:49', 'problem': 'HBJRG01 C++', 'verdict': 'RE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270779485'}																						"class Solution {
public:
    int countProvinces(vector<vector<int>>&
        connectionMatrix) {"								
https://www.codechef.com/manage/JD14L/report/6695946	https://www.codechef.com/manage/JD14L/report/6695946			100/100					100/100							100/100						100/100					100/100						0/500								{'time': '56:05', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270793986'}	{'time': '18:13', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270783570'}																															"class Solution {
public:

void dfs(int node, int n,vector<vector<int>>&
    connectionMatrix,vector<int> &color)"								
https://www.codechef.com/manage/JD14L/report/6683425	https://www.codechef.com/manage/JD14L/report/6683425			100/100					100/100							0/100						100/100					100/100						0/500								{'time': '59:47', 'problem': 'HBJRG01 C++', 'verdict': 'WA', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270794044'}	{'time': '51:24', 'problem': 'HBJRG01 C++', 'verdict': 'TLE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270791151'}	{'time': '23:35', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270783856'}																														"class Solution {
public:
    int countProvinces(vector<vector<int>>&
        connectionMatrix) {"								
https://www.codechef.com/manage/JD14L/report/6683418	https://www.codechef.com/manage/JD14L/report/6683418			100/100					100/100							100/100						100/100					100/100						0/500								{'time': '59:40', 'problem': 'HBJRG01 C++', 'verdict': 'RE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270794045'}	{'time': '59:29', 'problem': 'HBJRG01 C++', 'verdict': 'RE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270793932'}	{'time': '59:11', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270793836'}	{'time': '51:11', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270791138'}	{'time': '40:51', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270788593'}																												"class Solution {
public:
    int countProvinces(vector<vector<int>>&
        connectionMatrix) {"								
https://www.codechef.com/manage/JD14L/report/6683426	https://www.codechef.com/manage/JD14L/report/6683426			100/100					100/100							0/100						100/100					100/100						0/500								{'time': '58:10', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270793380'}	{'time': '57:05', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270792973'}	{'time': '55:52', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270792618'}	{'time': '55:39', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270792422'}	{'time': '55:19', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270792374'}	{'time': '54:54', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270792298'}	{'time': '53:12', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270791709'}	{'time': '51:54', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270791369'}	{'time': '51:07', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270791123'}	{'time': '50:24', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270790884'}	{'time': '49:34', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270790629'}																						"#include<bits/stdc++.h>
using namespace std;
void dfs(int city,vector<vector<int>> &isconnected
    ,vector<bool> &visited, int n)"								
https://www.codechef.com/manage/JD14L/report/6683416	https://www.codechef.com/manage/JD14L/report/6683416			100/100					0/100							0/100						100/100					100/100						0/500								{'time': '56:07', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270792644'}	{'time': '47:39', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270790125'}	{'time': '45:03', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270789709'}	{'time': '35:01', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270786955'}	{'time': '33:59', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270786700'}	{'time': '05:49', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270779696'}																											"# cook your dish here

"								
https://www.codechef.com/manage/JD14L/report/6683420	https://www.codechef.com/manage/JD14L/report/6683420			100/100					0/100							100/100						100/100					100/100						0/500								{'time': '58:04', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270793361'}	{'time': '57:32', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270793062'}	{'time': '55:37', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270792438'}	{'time': '55:00', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270792322'}	{'time': '44:13', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270789473'}																												"class Solution {
public:

    int dfs(vector<vector<int>> &connectionMatrix
        ,vector<int> &visited, int n,int j){"								
https://www.codechef.com/manage/JD14L/report/6683421	https://www.codechef.com/manage/JD14L/report/6683421			100/100					0/100							100/100						100/100					100/100						0/500								{'time': '57:35', 'problem': 'HBJRG01 C++', 'verdict': 'WA', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270793075'}	{'time': '52:30', 'problem': 'HBJRG01 C++', 'verdict': 'WA', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270791433'}	{'time': '48:00', 'problem': 'HBJRG01 C++', 'verdict': 'TLE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270790334'}	{'time': '40:34', 'problem': 'HBJRG01 C++', 'verdict': 'WA', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270788385'}																													"class Solution {
public:

    int DFScount(vector<vector<int>> &connectionMatrix
        ,int n,vector<int> visited){"								
https://www.codechef.com/manage/JD14L/report/6683422	https://www.codechef.com/manage/JD14L/report/6683422			100/100					100/100							100/100						100/100					100/100						0/500								{'time': '52:24', 'problem': 'HBJRG01 C++', 'verdict': 'TLE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270791412'}	{'time': '52:12', 'problem': 'HBJRG01 C++', 'verdict': 'TLE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270791393'}	{'time': '25:26', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270784351'}																														"class Solution {
public:

    int searchcount(vector<vector<int>>&
        connectionMatrix , int n){"								
https://www.codechef.com/manage/JD14L/report/6782580	https://www.codechef.com/manage/JD14L/report/6782580			0/100					0/100							100/100						100/100					100/100						0/500								{'time': '31:40', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270788874'}																																"class Solution {
private:
int n;
int connectionMatrix[n][n];"								
https://www.codechef.com/manage/JD14L/report/6683623	https://www.codechef.com/manage/JD14L/report/6683623			100/100					100/100							100/100						100/100					0/100						0/500								{'time': '35:29', 'problem': 'HBJRG01 C++', 'verdict': 'RE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270787196'}	{'time': '33:58', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270786730'}	{'time': '33:44', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270786712'}	{'time': '33:31', 'problem': 'HBJRG01 C++', 'verdict': 'CE', 'score': '0', 'tests': '0/1', 'view': 'https://www.codechef.com/viewsolution/1270786692'}	{'time': '29:59', 'problem': 'HBJRG01 C++', 'verdict': 'WA', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270785653'}	{'time': '21:48', 'problem': 'HBJRG01 C++', 'verdict': 'RE', 'score': '0', 'tests': '0/15', 'view': 'https://www.codechef.com/viewsolution/1270783592'}																											"class Solution {
public:
    int countProvinces(vector<vector<int>>&
        connectionMatrix) {"								
